Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,id,prof_guar,date2,year,month,day,p_cattle_H450,p_cattle_H700,p_cattle_S500,p_cattle_H750,beef_spr_tot,beef_spr_wr,beef_whol,ret_fb,ret_food_ss,gas_st
12/7/2018,176.5576652,178.3391467,174.0235691,174.2998505,3088000,0,0,13198,0,2018-12-07,2018,12,07,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/10/2018,174.2998721,176.3290419,172.0039423,175.9098663,3084900,0,0,13199,0,2018-12-10,2018,12,10,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/11/2018,177.7389808,177.9866688,174.2141034,174.9000244,2889100,0,0,13200,0,2018-12-11,2018,12,11,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/12/2018,175.223924,176.0908539,173.7187239,174.7952271,3024600,0,0,13201,0,2018-12-12,2018,12,12,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/13/2018,175.2906335,177.9199878,175.1096245,177.6056061,2737500,0,0,13202,0,2018-12-13,2018,12,13,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/14/2018,176.4909968,176.4909968,173.5758395,174.6142426,4450000,0,0,13203,0,2018-12-14,2018,12,14,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/17/2018,174.1474435,174.9286225,171.6705047,172.2325745,4566700,0,0,13204,0,2018-12-17,2018,12,17,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/18/2018,173.6139345,173.96641640000001,170.5844477,171.2036896,4269000,0,0,13205,0,2018-12-18,2018,12,18,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/19/2018,172.3849845,174.3188962,170.1271698,170.679718,3883800,0,0,13206,0,2018-12-19,2018,12,19,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/20/2018,169.774699,170.3462901,164.3730672,165.4591064,5775300,0,0,13207,0,2018-12-20,2018,12,20,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/21/2018,165.3162118,169.241193,165.3162118,165.9068604,8536900,0,0,13208,0,2018-12-21,2018,12,21,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/24/2018,165.9926283,166.9738737,162.1152684,162.2200623,2400900,0,0,13209,0,2018-12-24,2018,12,24,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/26/2018,162.0390632,165.8020935,161.0387603,165.792572,4065500,0,0,13210,0,2018-12-26,2018,12,26,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/27/2018,165.0875852,167.3930511,162.6487611,167.3930511,3934500,0,0,13211,0,2018-12-27,2018,12,27,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/28/2018,167.9551005,169.0982973,166.573737,167.2501221,2896800,0,0,13212,0,2018-12-28,2018,12,28,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
12/31/2018,167.6311846,169.3840872,167.2882241,169.164978,2482600,0,0,13213,0,2018-12-31,2018,12,31,147.05,136.18,168.28,141.78,317.9168631897912,255.9896922365075,327.3088294892557,62245,497541,39419
1/2/2019,167.1072283,167.9551009,165.9259166,167.7264557,2571500,0,0,13214,0,2019-01-02,2019,01,02,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/3/2019,167.1453226,168.097989,166.1545559,166.6213531,3728200,0,0,13215,0,2019-01-03,2019,01,03,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/4/2019,167.6978551,170.7178057,167.373952,169.8413544,3194300,0,0,13216,0,2019-01-04,2019,01,04,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/7/2019,169.7080118,173.2709898,169.7080118,171.6895599,3283000,0,0,13217,0,2019-01-07,2019,01,07,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/8/2019,173.3471863,173.6615535,171.3942173,172.0515594,2941400,0,0,13218,0,2019-01-08,2019,01,08,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/9/2019,172.0134343,172.3373374,170.7082861,171.7562103,2680700,0,0,13219,0,2019-01-09,2019,01,09,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/10/2019,171.3275228,173.2709704,170.8321467,172.9565887,2498500,0,0,13220,0,2019-01-10,2019,01,10,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/11/2019,172.0420326,173.7663565,171.9181958,173.7377777,2348900,0,0,13221,0,2019-01-11,2019,01,11,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/14/2019,172.8327728,173.1471546,172.1373303,172.6422424,1886200,0,0,13222,0,2019-01-14,2019,01,14,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/15/2019,172.880403,174.538048,172.1849605,172.4517059,3860200,0,0,13223,0,2019-01-15,2019,01,15,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/16/2019,172.3754846,172.9375544,170.6606819,170.8607483,3375600,0,0,13224,0,2019-01-16,2019,01,16,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/17/2019,170.7654544,172.5374146,170.5558667,172.5374146,3061000,0,0,13225,0,2019-01-17,2019,01,17,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/18/2019,174.3760693,174.5856571,172.3754784,173.9283295,3498000,0,0,13226,0,2019-01-18,2019,01,18,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/22/2019,173.6234556,176.7005641,173.6234556,175.8336487,3190300,0,0,13227,0,2019-01-22,2019,01,22,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/23/2019,176.033717,177.3579228,175.3954321,177.2817078,2530700,0,0,13228,0,2019-01-23,2019,01,23,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/24/2019,178.015244,178.9869678,177.1387927,178.5010986,3214200,0,0,13229,0,2019-01-24,2019,01,24,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/25/2019,179.8348417,180.4540691,175.2239253,175.2906189,4405600,0,0,13230,0,2019-01-25,2019,01,25,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/28/2019,174.3951284,175.0238917,173.2233526,174.9095764,4138700,0,0,13231,0,2019-01-28,2019,01,28,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/29/2019,174.6047169,175.0238925,172.4040596,173.5472565,3666700,0,0,13232,0,2019-01-29,2019,01,29,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/30/2019,174.2617748,178.9012565,170.2129417,173.166214,9489900,0,0,13233,0,2019-01-30,2019,01,30,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
1/31/2019,171.7181394,173.2424117,168.498122,170.3177185,10440100,0,0,13234,0,2019-01-31,2019,01,31,147.92,132.58,169.10904088050313,143.14485201793724,312.2,256.4501493438886,329.5432457629389,63462,505036,38831
2/1/2019,171.0512725,171.9467814,168.1265794,168.3552246,6529200,0,0,13235,0,2019-02-01,2019,02,01,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/4/2019,168.8982325,169.3650443,167.345396,169.1459351,4533800,0,0,13236,0,2019-02-04,2019,02,04,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/5/2019,169.2983507,170.9274021,168.831539,169.164978,4495900,0,0,13237,0,2019-02-05,2019,02,05,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/6/2019,169.1459529,169.1459529,167.6597954,167.8407898,3965200,0,0,13238,0,2019-02-06,2019,02,06,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/7/2019,167.6692889,167.9169769,166.0592803,166.9833679,4176300,0,0,13239,0,2019-02-07,2019,02,07,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/8/2019,166.497512,167.1643756,166.1450155,166.4784546,4051600,0,0,13240,0,2019-02-08,2019,02,08,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/11/2019,166.9452813,167.5740302,165.9259212,166.0116577,3216400,0,0,13241,0,2019-02-11,2019,02,11,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/12/2019,166.5165763,166.9833882,165.5734458,165.7353973,4692800,0,0,13242,0,2019-02-12,2019,02,12,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/13/2019,165.7639662,166.3927296,165.5257996,165.9068604,5283000,0,0,13243,0,2019-02-13,2019,02,13,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/14/2019,165.6972806,168.0884828,165.2019044,167.5454559,4428800,0,0,13244,0,2019-02-14,2019,02,14,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/15/2019,168.8887104,171.4609069,168.6314864,171.4513855,4648600,0,0,13245,0,2019-02-15,2019,02,15,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/19/2019,172.5374173,173.2900174,170.6797207,170.7654572,4765400,0,0,13246,0,2019-02-19,2019,02,19,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/20/2019,170.9750231,172.3563864,170.8511719,171.9467468,3707400,0,0,13247,0,2019-02-20,2019,02,20,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/21/2019,171.9086585,174.661864,171.8610223,174.1569519,4391000,0,0,13248,0,2019-02-21,2019,02,21,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/22/2019,174.3188995,174.7285536,173.3852905,174.4999084,3073500,0,0,13249,0,2019-02-22,2019,02,22,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/25/2019,175.2239429,175.9670361,173.7759003,173.9664307,3090800,0,0,13250,0,2019-02-25,2019,02,25,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/26/2019,174.7571494,175.1096314,173.8330617,174.5380402,2219100,0,0,13251,0,2019-02-26,2019,02,26,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/27/2019,174.4046566,175.3477871,174.1855328,174.6809235,2261700,0,0,13252,0,2019-02-27,2019,02,27,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
2/28/2019,174.6138269,176.387472,174.4987692,176.2532501,3297900,1.16,0,13253,0,2019-02-28,2019,02,28,152.56,130.31,178.71472901168966,139.20023593466422,312.921870390693,256.3100388373639,333.7,62025,504686,40646
3/1/2019,176.9722918,177.9885451,176.4737618,177.4133148,2691000,0,0,13254,0,2019-03-01,2019,03,01,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/4/2019,176.9339593,177.106524,172.2841041,173.1373749,4899800,0,0,13255,0,2019-03-04,2019,03,04,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/5/2019,173.1469485,174.2494841,172.9072656,173.8659973,3362500,0,0,13256,0,2019-03-05,2019,03,05,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/6/2019,174.4891836,175.8889384,174.3933045,174.5179443,2083900,0,0,13257,0,2019-03-06,2019,03,06,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/7/2019,174.6042134,174.8630751,172.5237674,173.0702515,3268100,0,0,13258,0,2019-03-07,2019,03,07,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/8/2019,172.3320138,172.5716968,170.9130951,172.0923309,2757200,0,0,13259,0,2019-03-08,2019,03,08,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/11/2019,172.5717455,173.6455206,172.380002,173.6071777,2071500,0,0,13260,0,2019-03-11,2019,03,11,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/12/2019,174.1727866,174.5850488,173.2044728,174.3261871,2191800,0,0,13261,0,2019-03-12,2019,03,12,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/13/2019,174.9877302,175.6204821,174.2015631,174.5467072,2612100,0,0,13262,0,2019-03-13,2019,03,13,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/14/2019,174.4795901,175.2369817,173.2140572,175.1986389,2375300,0,0,13263,0,2019-03-14,2019,03,14,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/15/2019,175.7067474,177.806372,174.5946152,177.6817322,6010500,0,0,13264,0,2019-03-15,2019,03,15,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/18/2019,178.3049279,178.5733716,175.8409949,176.3587036,3669200,0,0,13265,0,2019-03-18,2019,03,18,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/19/2019,176.4641368,176.7613413,174.9972786,175.5533447,4102800,0,0,13266,0,2019-03-19,2019,03,19,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/20/2019,175.8122441,177.710529,174.7959907,177.3366241,3522400,0,0,13267,0,2019-03-20,2019,03,20,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/21/2019,176.8284877,178.9281126,176.8188911,178.678833,2830200,0,0,13268,0,2019-03-21,2019,03,21,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/22/2019,178.2857491,180.864725,178.2665704,179.1006622,3319600,0,0,13269,0,2019-03-22,2019,03,22,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/25/2019,178.5637754,178.7651155,176.4162112,178.0556488,2651600,0,0,13270,0,2019-03-25,2019,03,25,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/26/2019,178.9472928,181.0852754,178.659685,179.743042,2609600,0,0,13271,0,2019-03-26,2019,03,26,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/27/2019,179.8964446,180.8743552,179.3116176,179.7718048,1684800,0,0,13272,0,2019-03-27,2019,03,27,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/28/2019,180.2128062,181.6317251,180.1744487,181.5742035,1977100,0,0,13273,0,2019-03-28,2019,03,28,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
3/29/2019,182.3987334,182.6575951,181.1140362,182.0631714,2952000,0,0,13274,0,2019-03-29,2019,03,29,156.15,130.95,178.67393483709273,139.95029057406094,323.042361296907,258.3906255559357,348.42373371742565,63158,512602,42097
4/1/2019,182.6384031,182.9739651,179.9923087,180.6154785,3195100,0,0,13275,0,2019-04-01,2019,04,01,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/2/2019,181.1140206,181.1523635,178.995217,180.5771332,1797700,0,0,13276,0,2019-04-02,2019,04,02,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/3/2019,181.0852598,181.4304039,179.8772485,180.5771332,2512300,0,0,13277,0,2019-04-03,2019,04,03,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/4/2019,181.2482409,182.8589032,181.1044223,182.0343933,2324900,0,0,13278,0,2019-04-04,2019,04,04,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/5/2019,182.4946082,183.3478789,182.2261644,182.8397522,2438400,0,0,13279,0,2019-04-05,2019,04,05,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/8/2019,182.8397382,183.5971298,181.7755453,182.0152283,2290100,0,0,13280,0,2019-04-08,2019,04,08,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/9/2019,181.5837878,182.4274765,180.6634135,182.235733,2279500,0,0,13281,0,2019-04-09,2019,04,09,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/10/2019,182.6959214,183.4053882,180.9702013,181.4112244,2406800,0,0,13282,0,2019-04-10,2019,04,10,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/11/2019,181.468753,181.6604964,180.289517,181.0852661,1740400,0,0,13283,0,2019-04-11,2019,04,11,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/12/2019,181.7659483,184.344939,181.7467841,183.6930084,3238800,0,0,13284,0,2019-04-12,2019,04,12,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/15/2019,183.8559932,184.4120594,182.9739617,183.9326935,1973500,0,0,13285,0,2019-04-15,2019,04,15,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/16/2019,184.5558831,185.1023672,183.4916901,183.7888947,1559200,0,0,13286,0,2019-04-16,2019,04,16,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/17/2019,184.0764804,184.4120424,183.4724748,183.7025757,1875000,0,0,13287,0,2019-04-17,2019,04,17,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/18/2019,183.8560072,186.9527069,183.7505461,186.8664246,2918400,0,0,13288,0,2019-04-18,2019,04,18,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/22/2019,185.9939519,186.6938219,185.3995429,185.9172516,1738400,0,0,13289,0,2019-04-22,2019,04,22,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/23/2019,186.2911427,187.863462,186.1089813,187.2019348,2192900,0,0,13290,0,2019-04-23,2019,04,23,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/24/2019,187.4991666,190.0781426,187.2786478,189.4741516,3070100,0,0,13291,0,2019-04-24,2019,04,24,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/25/2019,188.3812183,189.8480768,187.5471116,189.7617798,2040800,0,0,13292,0,2019-04-25,2019,04,25,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/26/2019,190.2794831,190.4041229,188.4291233,189.2728119,2302100,0,0,13293,0,2019-04-26,2019,04,26,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/29/2019,189.8097089,190.1740316,187.3361792,188.985199,3456100,0,0,13294,0,2019-04-29,2019,04,29,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
4/30/2019,190.6438167,191.7463524,187.4320595,189.4166412,6162300,0,0,13295,0,2019-04-30,2019,04,30,162.62,132.9,182.98962962962963,146.7168043742406,331.1,257.40000000000003,352.8,63326,515088,42929
5/1/2019,187.786793,189.052326,185.9460297,186.1569519,4059600,0,0,13296,0,2019-05-01,2019,05,01,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/2/2019,186.1761156,187.0964898,185.3420236,186.5787811,2418000,0,0,13297,0,2019-05-02,2019,05,02,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/3/2019,187.2786553,189.8001245,186.7130071,189.3686981,2915200,0,0,13298,0,2019-05-03,2019,05,03,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/6/2019,188.4195373,190.9601704,187.8538891,190.6917267,2371300,0,0,13299,0,2019-05-06,2019,05,06,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/7/2019,189.7905324,191.3820158,188.6112818,189.867218,3072500,0,0,13300,0,2019-05-07,2019,05,07,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/8/2019,189.5508642,190.8739041,188.6304753,189.8576508,2040900,0,0,13301,0,2019-05-08,2019,05,08,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/9/2019,188.9851956,190.1260887,188.3045043,189.5700226,1923600,0,0,13302,0,2019-05-09,2019,05,09,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/10/2019,188.927679,192.0914967,188.8893361,191.7367706,2668800,0,0,13303,0,2019-05-10,2019,05,10,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/13/2019,189.828868,191.660049,189.1385801,190.8163605,2809400,0,0,13304,0,2019-05-13,2019,05,13,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/14/2019,190.6245916,191.372401,189.4836987,189.8384247,2787700,0,0,13305,0,2019-05-14,2019,05,14,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/15/2019,189.5029211,191.4874882,189.3495205,190.8547363,1899000,0,0,13306,0,2019-05-15,2019,05,15,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/16/2019,191.1327649,192.3503584,190.6821598,191.7367706,2520500,0,0,13307,0,2019-05-16,2019,05,16,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/17/2019,190.6533912,192.1010708,190.5958696,190.9985352,2239600,0,0,13308,0,2019-05-17,2019,05,17,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/20/2019,190.9985346,192.3982747,190.0973244,190.7780304,2217400,0,0,13309,0,2019-05-20,2019,05,20,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/21/2019,192.5996278,192.8488928,190.8547436,191.5929565,2264600,0,0,13310,0,2019-05-21,2019,05,21,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/22/2019,191.2861787,191.9093486,190.3082682,191.7080231,1760300,0,0,13311,0,2019-05-22,2019,05,22,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/23/2019,190.6054648,191.1998738,189.9247734,190.7588654,3560400,0,0,13312,0,2019-05-23,2019,05,23,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/24/2019,191.6217419,191.6505027,189.1865693,189.6084137,2105800,0,0,13313,0,2019-05-24,2019,05,24,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/28/2019,190.0973307,191.1519415,188.2757462,188.553772,3675100,0,0,13314,0,2019-05-28,2019,05,28,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/29/2019,187.7676051,188.5825183,186.8088735,187.9305878,2925100,0,0,13315,0,2019-05-29,2019,05,29,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/30/2019,187.9209864,191.1902649,187.7004822,191.0177002,2685000,0,0,13316,0,2019-05-30,2019,05,30,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
5/31/2019,190.3716046,192.8981872,190.2173057,191.200943,3669100,1.16,0,13317,0,2019-05-31,2019,05,31,162.7,128.93,174.90231092436977,139.25941255006677,357.3027323624128,274.78711452243124,342.5195157524885,63397,516913,42480
6/3/2019,191.2877254,192.0013469,190.2848117,191.692749,3211800,0,0,13318,0,2019-06-03,2019,06,03,149.37,123.80681015452538,160.99846590909092,135.55675115207373,370.9455996433582,275.7699357541098,338.9610878226733,63845,518397,41538
6/4/2019,191.9049083,193.1585614,191.7023891,192.5124512,3829900,0,0,13319,0,2019-06-04,2019,06,04,149.37,123.80681015452538,160.99846590909092,135.55675115207373,370.9455996433582,275.7699357541098,338.9610878226733,63845,518397,41538
6/5/2019,192.9464239,193.409306,192.1460146,192.9946442,4294600,0,0,13320,0,2019-06-05,2019,06,05,149.37,123.80681015452538,160.99846590909092,135.55675115207373,370.9455996433582,275.7699357541098,338.9610878226733,63845,518397,41538
6/6/2019,192.9849741,196.1287524,192.8981865,195.8105164,4657600,0,0,13321,0,2019-06-06,2019,06,06,149.37,123.80681015452538,160.99846590909092,135.55675115207373,370.9455996433582,275.7699357541098,338.9610878226733,63845,518397,41538
6/7/2019,196.2444681,199.0314283,196.2444681,198.1538696,4345000,0,0,13322,0,2019-06-07,2019,06,07,149.37,123.80681015452538,160.99846590909092,135.55675115207373,370.9455996433582,275.7699357541098,338.9610878226733,63845,518397,41538
